order_item_id,order_id,product_id,quantity,unit_price
3400,2306,3670,4,953
3401,1828,3138,1,933
3402,4029,2905,10,414
3403,827,2365,6,859
3404,2911,2153,10,225
3405,4563,3506,9,171
3406,3048,2882,2,265
3407,1231,2704,8,310
3408,4291,4590,1,978
3409,759,1387,1,832
3410,2829,430,4,955
3411,2875,3800,4,157
3412,1240,4573,5,943
3413,686,1495,9,478
3414,301,3058,2,906
3415,682,2178,6,594
3416,1802,457,8,383
3417,807,812,5,762
3418,83,966,7,808
3419,2131,2363,5,370
3420,2822,4229,1,688
3421,2379,2363,10,576
3422,1197,35,9,785
3423,3516,2730,6,817
3424,2496,552,5,750
3425,3551,790,10,53
3426,691,1866,9,987
3427,447,3013,5,999
3428,1944,415,9,137
3429,4598,1318,8,319
3430,4441,4641,3,72
3431,3912,3817,2,128
3432,1605,3788,10,721
3433,3353,2557,2,270
3434,2736,997,4,806
3435,2791,1119,8,82
3436,927,1988,2,444
3437,360,3411,10,543
3438,1180,2800,1,28
3439,597,1834,10,293
3440,1494,4713,2,362
3441,4914,1075,6,950
3442,2896,833,7,633
3443,4495,4073,3,115
3444,1963,1504,4,50
3445,2465,2915,4,477
3446,1779,3785,4,798
3447,3717,1414,2,984
3448,4410,4976,7,84
3449,3999,2756,4,815
3450,3203,2233,10,20
3451,594,1188,2,830
3452,4116,1836,3,50
3453,3045,3082,4,64
3454,4856,684,9,151
3455,2806,3226,8,397
3456,398,374,1,176
3457,4096,3349,3,222
3458,3646,730,10,695
3459,2490,4052,4,277
3460,1077,363,4,124
3461,4404,3592,9,963
3462,3321,4032,9,571
3463,2565,552,9,898
3464,3052,3687,10,202
3465,3864,4718,1,635
3466,1550,4894,6,322
3467,4828,1172,1,775
3468,4542,4212,2,417
3469,3896,3497,3,979
3470,3243,3507,8,692
3471,1972,2089,4,963
3472,4199,4738,8,589
3473,4275,878,7,277
3474,3458,3483,8,462
3475,1241,2905,2,462
3476,3958,2635,8,613
3477,3829,1792,5,918
3478,1775,3023,5,437
3479,3753,4555,2,566
3480,1530,2152,3,690
3481,3795,2604,4,220
3482,4758,3966,10,553
3483,3285,2713,5,173
3484,898,779,6,418
3485,4874,588,9,534
3486,4456,1399,7,951
3487,536,621,7,789
3488,3784,4765,4,874
3489,103,3825,6,197
3490,1888,4832,2,932
3491,1860,2346,7,690
3492,894,3680,1,801
3493,3140,4261,5,362
3494,2878,796,9,847
3495,876,3796,10,224
3496,510,2534,7,626
3497,4936,2144,6,217
3498,2163,2510,1,394
3499,2211,2637,1,659
3500,3854,798,7,265
3501,3030,920,2,718
3502,3216,2562,6,29
3503,3255,1534,1,280
3504,221,3093,5,651
3505,439,4304,2,660
3506,4758,686,6,815
3507,1931,925,9,323
3508,1580,4154,5,93
3509,1470,437,10,741
3510,3362,1222,10,123
3511,2794,1211,5,715
3512,4362,2474,8,993
3513,2984,3894,4,197
3514,1863,3930,3,664
3515,2446,1191,6,336
3516,2749,4760,8,668
3517,1579,1295,10,1000
3518,1374,4379,8,266
3519,3611,972,2,876
3520,1858,481,10,828
3521,1156,4577,7,423
3522,277,1206,3,618
3523,4875,1459,1,34
3524,3389,85,1,520
3525,4508,3418,9,901
3526,255,2859,4,38
3527,4883,1068,10,309
3528,950,4427,2,750
3529,1609,262,6,629
3530,3351,818,1,297
3531,2283,864,10,909
3532,108,3479,7,859
3533,4801,3607,2,707
3534,2610,1440,9,655
3535,3947,4621,8,429
3536,415,568,8,674
3537,4856,4265,1,203
3538,4529,4415,3,572
3539,2613,2708,4,298
3540,3448,2256,10,85
3541,3621,3881,9,881
3542,4846,4083,4,272
3543,155,1238,10,990
3544,4597,2206,4,162
3545,2489,209,2,225
3546,2649,4714,10,167
3547,42,2642,2,747
3548,2150,1722,1,631
3549,3363,2477,7,700
3550,3310,1589,9,749
3551,2035,4750,9,954
3552,4863,2740,7,491
3553,4991,383,2,69
3554,2283,4264,2,45
3555,4779,238,4,472
3556,2576,991,10,291
3557,3510,4897,5,458
3558,3948,3793,2,372
3559,4580,1764,8,19
3560,3569,2426,4,686
3561,2551,207,8,455
3562,857,2154,7,826
3563,1713,1489,6,37
3564,763,1351,10,904
3565,3382,1493,2,455
3566,802,2490,10,357
3567,4108,4490,6,360
3568,4814,348,8,899
3569,1576,665,2,365
3570,3954,3073,7,935
3571,1703,752,7,987
3572,4150,1651,9,777
3573,2179,448,5,898
3574,2287,2598,9,803
3575,4523,2695,1,71
3576,2239,1407,3,906
3577,4968,1218,7,977
3578,1865,2800,4,668
3579,4300,3160,2,494
3580,3392,717,10,387
3581,1845,3239,9,784
3582,2008,4354,10,62
3583,1313,1422,10,152
3584,4758,4602,6,717
3585,3686,457,9,946
3586,271,4783,9,800
3587,2301,1415,1,676
3588,2185,4620,4,18
3589,3123,4452,2,354
3590,2799,342,7,930
3591,3402,3491,4,308
3592,1942,3826,10,84
3593,1262,3316,2,459
3594,4264,2498,9,498
3595,4889,4957,2,178
3596,3273,4555,9,522
3597,4368,2005,9,483
3598,1983,4423,4,984
3599,4823,2728,4,763
3600,23,852,10,971
3601,3549,974,4,682
3602,2803,3941,2,812
3603,4513,1008,9,48
3604,176,3943,9,56
3605,3070,1518,5,224
3606,2215,94,5,535
3607,2744,4675,9,378
3608,1950,2926,9,545
3609,1732,1816,3,44
3610,4087,4228,10,70
3611,4285,232,1,723
3612,4761,4686,3,101
3613,1740,1043,1,30
3614,560,4661,8,708
3615,3281,1419,9,761
3616,3253,1490,3,793
3617,2338,2804,6,292
3618,4778,4987,10,826
3619,912,1070,5,509
3620,2583,1802,3,171
3621,4221,1037,1,449
3622,3385,4013,2,153
3623,3354,4954,1,355
3624,1830,3103,10,561
3625,3074,4487,8,403
3626,3533,2794,6,646
3627,2952,468,1,849
3628,1697,4876,7,76
3629,3996,2932,9,530
3630,2281,1357,5,769
3631,218,363,6,706
3632,175,1025,8,68
3633,1454,3046,6,141
3634,1732,1839,8,415
3635,1303,1819,8,782
3636,1397,2852,5,328
3637,4125,4679,6,36
3638,4570,690,9,834
3639,4089,1611,2,869
3640,3588,2994,6,867
3641,2827,4300,6,142
3642,4669,3537,7,885
3643,3892,717,6,127
3644,4928,803,5,222
3645,4826,2816,7,488
3646,805,627,3,398
3647,622,204,4,481
3648,2164,478,2,618
3649,2377,2435,6,239
3650,3734,2845,8,680
3651,3141,2508,10,191
3652,2408,2183,9,418
3653,3664,3096,2,511
3654,1583,2340,9,332
3655,2985,3242,4,548
3656,1741,1160,9,933
3657,4989,3852,2,19
3658,4985,4223,8,576
3659,4177,4911,6,376
3660,1311,4098,7,614
3661,3730,4621,7,145
3662,2256,4174,8,865
3663,3241,2467,1,355
3664,1649,550,1,538
3665,415,3424,8,864
3666,4105,361,3,178
3667,336,4653,3,206
3668,4768,2660,5,550
3669,1882,1088,1,921
3670,1852,170,5,50
3671,1911,2565,5,271
3672,4518,380,7,844
3673,3742,1012,9,466
3674,3099,3475,10,590
3675,317,3969,7,676
3676,2847,166,4,184
3677,2262,925,7,807
3678,3481,214,9,104
3679,4863,4044,2,348
3680,4893,3139,9,862
3681,3782,1213,6,95
3682,738,2272,8,103
3683,2709,2538,10,84
3684,3789,4089,4,769
3685,2745,4546,10,369
3686,1280,1613,5,807
3687,4685,2594,9,265
3688,4571,2427,9,766
3689,4832,2528,3,454
3690,3840,1522,4,931
3691,2719,3218,8,684
3692,3923,3303,1,751
3693,1576,4473,10,441
3694,4827,3457,10,864
3695,2689,4141,8,884
3696,3516,2343,1,854
3697,4130,3914,3,757
3698,3378,1280,7,54
3699,3702,377,2,634
3700,1946,2682,10,347
3701,823,4534,7,93
3702,4178,946,8,507
3703,432,1624,2,75
3704,2555,930,1,643
3705,3859,3107,8,140
3706,501,4705,4,750
3707,589,1171,9,508
3708,2305,3620,4,340
3709,2502,544,1,548
3710,206,2517,5,142
3711,385,3070,5,756
3712,4572,2486,3,686
3713,1387,1815,5,621
3714,3417,2534,9,145
3715,1127,1285,4,434
3716,2456,3692,1,615
3717,3384,822,4,330
3718,2106,3575,9,83
3719,4864,4691,8,300
3720,1687,1865,5,627
3721,4048,921,7,373
3722,1781,46,9,214
3723,4443,620,1,917
3724,2166,2355,8,889
3725,2374,2596,6,630
3726,4555,3935,3,369
3727,3720,1561,10,681
3728,4329,2541,6,760
3729,1176,4054,6,976
3730,571,2835,10,477
3731,3468,1324,9,753
3732,2167,2292,8,330
3733,3536,1380,7,161
3734,3959,1522,1,98
3735,2024,2158,4,253
3736,4589,6,6,408
3737,584,3944,10,653
3738,518,713,10,47
3739,1441,2667,5,760
3740,2557,2774,3,727
3741,3413,3802,3,459
3742,3274,1282,3,425
3743,409,4121,10,451
3744,485,1677,9,238
3745,822,3519,5,231
3746,5,4282,3,852
3747,512,1601,10,961
3748,137,2796,2,87
3749,4001,1634,10,731
3750,4468,3854,7,336
3751,3867,959,9,667
3752,4621,3599,8,517
3753,2220,272,3,557
3754,2372,4117,6,488
3755,2263,4385,5,407
3756,2068,1544,1,821
3757,3199,3788,9,310
3758,2456,1305,4,128
3759,4556,272,5,93
3760,2248,4809,9,183
3761,2206,686,8,764
3762,1101,584,6,70
3763,3124,2896,8,391
3764,2362,3430,10,125
3765,2007,2640,6,725
3766,1096,238,6,270
3767,3429,4497,9,128
3768,4975,3703,8,684
3769,1633,1004,4,582
3770,4102,1543,9,827
3771,1855,1842,6,767
3772,1197,4290,6,978
3773,4098,2572,3,697
3774,136,1317,10,422
3775,1332,4123,8,599
3776,2688,81,5,375
3777,1955,3728,4,825
3778,3630,3787,9,770
3779,98,4721,4,565
3780,4367,2271,6,419
3781,2514,2191,4,140
3782,3401,4987,6,903
3783,2113,4958,2,941
3784,12,1333,1,497
3785,907,2766,6,572
3786,817,3935,9,395
3787,493,4984,7,927
3788,2943,2008,3,593
3789,2693,4932,5,124
3790,2583,3633,2,803
3791,4850,3656,2,456
3792,157,1569,5,634
3793,1353,880,6,254
3794,2325,3990,8,99
3795,431,3070,1,405
3796,3627,1625,5,726
3797,3637,2644,10,862
3798,4854,1342,3,269
3799,3771,3171,7,850
3800,4154,4941,7,984
3801,1045,3076,5,234
3802,2243,207,5,904
3803,4531,1802,4,358
3804,952,55,5,726
3805,2508,2905,8,691
3806,768,4607,1,788
3807,2737,832,3,836
3808,2062,3113,4,422
3809,2989,1107,8,549
3810,4325,926,5,845
3811,2947,2062,7,849
3812,4482,909,6,416
3813,162,1986,9,899
3814,4239,2308,6,646
3815,2813,1675,3,270
3816,3719,3306,10,361
3817,4880,3847,3,969
3818,2589,1660,8,397
3819,4880,253,7,366
3820,2576,4934,8,481
3821,4522,2770,4,587
3822,716,1956,2,187
3823,3081,3707,10,269
3824,2081,2167,3,98
3825,1022,1482,5,475
3826,2648,450,4,312
3827,109,507,6,360
3828,1743,3165,2,20
3829,4605,2606,1,154
3830,4759,3960,4,918
3831,2212,4266,8,605
3832,4032,365,2,951
3833,4656,274,10,17
3834,4603,1504,9,844
3835,1347,3893,9,944
3836,3711,1438,5,179
3837,372,2085,7,886
3838,3554,2186,10,232
3839,982,4025,6,438
3840,205,4367,10,362
3841,4860,3722,9,999
3842,3838,1056,9,10
3843,2621,4837,4,933
3844,981,3439,7,359
3845,3605,3801,3,921
3846,1039,1417,4,576
3847,4965,1960,10,979
3848,653,2389,6,716
3849,163,4290,7,174
3850,3266,4726,2,944
3851,3739,459,1,80
3852,3317,58,10,26
3853,3041,702,4,106
3854,1436,1823,10,133
3855,3692,4038,5,802
3856,3572,2402,5,69
3857,1844,4132,1,150
3858,4148,4255,8,669
3859,1782,4994,1,878
3860,1118,4179,7,233
3861,71,2268,6,73
3862,1602,4587,6,454
3863,445,4311,8,233
3864,3779,392,8,479
3865,3985,2891,3,223
3866,3675,1258,3,596
3867,4683,596,9,152
3868,2213,2848,1,370
3869,2365,4861,7,989
3870,4225,4160,7,381
3871,2809,1238,5,461
3872,3141,2318,9,335
3873,1966,1117,8,848
3874,1119,1211,9,287
3875,1999,2362,7,608
3876,3224,4623,3,366
3877,3019,534,4,971
3878,3362,224,6,91
3879,2848,3264,7,189
3880,2116,1392,7,446
3881,4184,3076,10,586
3882,3136,3865,2,610
3883,2531,1309,1,796
3884,3670,4695,8,18
3885,44,3554,2,85
3886,1922,3867,4,261
3887,171,768,1,78
3888,4126,4512,2,260
3889,625,699,2,79
3890,2586,4947,8,321
3891,3891,4697,6,663
3892,233,2339,9,308
3893,3258,1242,9,70
3894,3648,2125,1,89
3895,1592,1037,10,250
3896,4881,2927,5,36
3897,1203,2364,8,150
3898,1799,897,10,172
3899,2488,3782,9,849
3900,1771,414,2,985
3901,2508,513,6,952
3902,362,4613,4,660
3903,4066,4628,7,493
3904,3350,3994,5,569
3905,4383,716,9,335
3906,3529,1797,3,645
3907,2900,502,10,380
3908,1935,1506,3,160
3909,3657,1165,6,355
3910,3091,892,5,509
3911,688,2071,5,260
3912,1665,1891,1,818
3913,3315,297,6,155
3914,403,3614,3,962
3915,1195,2565,5,441
3916,1268,3510,9,706
3917,2953,4946,9,78
3918,2632,1333,8,93
3919,2727,2992,3,754
3920,4774,2911,1,342
3921,3416,2577,9,51
3922,2864,4936,3,811
3923,1668,2973,8,25
3924,210,2329,1,558
3925,4210,2372,9,469
3926,1435,1922,9,117
3927,1458,3122,8,355
3928,338,3711,3,89
3929,1516,3596,3,14
3930,2351,315,2,520
3931,1095,730,6,383
3932,2019,290,10,868
3933,764,4342,2,847
3934,3541,2571,4,247
3935,4957,2653,8,257
3936,383,2244,8,305
3937,983,4884,10,834
3938,1638,4054,2,823
3939,4958,374,6,569
3940,2365,2264,6,235
3941,2328,4060,8,496
3942,4231,3171,1,273
3943,3744,4799,6,852
3944,2596,1486,2,838
3945,4626,4710,1,433
3946,3887,1448,3,628
3947,4104,2782,2,660
3948,3521,3011,10,346
3949,4492,2027,2,644
3950,3041,3300,2,426
3951,4317,774,10,720
3952,412,4287,6,689
3953,520,2118,1,827
3954,1904,17,5,530
3955,3867,2510,10,887
3956,2144,968,5,181
3957,2227,3652,7,375
3958,1400,4108,8,977
3959,2453,1967,9,84
3960,1746,3163,1,234
3961,811,3681,7,685
3962,4250,30,3,867
3963,4768,768,5,16
3964,562,4375,6,184
3965,3858,1783,2,903
3966,2467,2025,2,137
3967,4777,1339,5,125
3968,933,860,8,984
3969,3645,1555,4,25
3970,1690,4308,8,549
3971,4721,71,1,306
3972,3045,1833,7,489
3973,3038,3465,5,670
3974,2366,4861,3,66
3975,368,2279,4,249
3976,4504,2047,6,800
3977,3976,2585,3,471
3978,4278,3864,4,283
3979,4872,3797,4,773
3980,2901,4228,4,965
3981,500,479,7,250
3982,4184,3521,5,346
3983,540,2086,1,812
3984,3351,1993,10,701
3985,3597,3054,5,614
3986,4461,1255,6,405
3987,2113,4537,10,794
3988,4554,3556,4,297
3989,794,2968,1,503
3990,3846,2461,6,171
3991,2227,242,7,193
3992,3602,3115,8,627
3993,3707,908,4,547
3994,3280,1505,8,522
3995,852,1884,2,287
3996,4229,291,9,701
3997,4163,2679,10,641
3998,1295,3598,4,256
3999,4001,1128,9,993
4000,4489,426,9,322
4001,804,2867,9,379
4002,2262,3851,4,665
4003,1889,3292,7,521
4004,2911,3386,4,604
4005,4790,2955,5,171
4006,2028,4198,6,701
4007,4997,3004,1,244
4008,2626,2134,5,647
4009,905,2605,4,432
4010,1221,462,5,148
4011,500,1937,7,758
4012,1719,4025,9,16
4013,755,1247,1,214
4014,301,1747,3,489
4015,426,53,8,378
4016,1505,1382,4,536
4017,1357,491,3,152
4018,2575,1470,8,566
4019,26,3678,10,160
4020,3396,2244,10,440
4021,2632,4612,9,665
4022,1627,56,5,367
4023,475,1260,3,70
4024,682,57,5,459
4025,4019,2353,8,405
4026,4029,934,4,415
4027,1021,1358,8,796
4028,3258,631,1,506
4029,2412,2507,7,179
4030,651,2316,5,922
4031,3128,2898,5,782
4032,1390,486,4,359
4033,1504,661,3,853
4034,844,232,4,150
4035,3734,4890,1,159
4036,4710,1360,10,586
4037,230,2904,6,838
4038,582,4559,1,598
4039,2672,1004,4,838
4040,4409,4847,5,895
4041,185,180,5,991
4042,157,3847,2,299
4043,353,4736,7,784
4044,2590,2514,4,915
4045,4847,2704,6,746
4046,3114,3292,7,914
4047,3759,4755,8,418
4048,3117,1523,6,345
4049,2911,2648,3,470
4050,65,3251,6,784
4051,1064,3051,9,68
4052,4786,553,8,712
4053,3005,4482,9,928
4054,746,1603,4,682
4055,1903,1835,8,540
4056,2455,199,10,34
4057,552,2999,1,949
4058,3203,4976,6,101
4059,401,1531,8,491
4060,1884,3227,10,802
4061,3932,1384,9,38
4062,4225,2933,3,502
4063,24,3355,3,469
4064,1677,455,3,861
4065,3790,2934,9,223
4066,23,794,1,739
4067,278,3901,6,223
4068,3905,1013,4,822
4069,375,4502,7,277
4070,4533,1178,6,343
4071,3047,4765,4,66
4072,2159,4382,1,788
4073,754,2458,1,972
4074,2637,3669,2,134
4075,2471,3023,7,402
4076,3578,3569,10,669
4077,4455,2721,10,273
4078,4251,1157,3,884
4079,4122,1365,5,585
4080,3052,4352,4,263
4081,4895,454,5,811
4082,610,264,2,391
4083,3967,1556,6,927
4084,1038,2667,7,63
4085,4041,226,10,551
4086,1680,858,10,951
4087,506,3919,1,937
4088,468,1949,7,39
4089,322,1871,7,604
4090,3252,4017,1,440
4091,4677,4298,8,243
4092,4653,4860,3,45
4093,2126,2101,3,790
4094,3598,3876,5,932
4095,4737,2757,9,566
4096,4899,4591,7,19
4097,487,3329,3,266
4098,4754,514,10,924
4099,1887,4282,10,256
4100,1941,3687,8,389
4101,4503,2304,1,121
4102,2473,364,10,397
4103,1021,1735,10,449
4104,638,3626,6,810
4105,783,2478,7,808
4106,4738,102,3,606
4107,1578,1723,4,489
4108,3231,3865,2,851
4109,3473,4290,4,859
4110,2625,185,5,447
4111,2385,150,8,939
4112,4308,3315,1,428
4113,2084,3437,5,504
4114,3295,2696,1,198
4115,3667,3187,8,261
4116,2056,243,5,962
4117,2728,4907,9,578
4118,654,2872,10,421
4119,3163,1278,8,265
4120,1098,37,6,678
4121,3210,277,3,946
4122,4529,1359,4,874
4123,4324,1402,9,522
4124,879,899,5,194
4125,1092,2265,9,310
4126,834,4944,1,908
4127,4661,3945,5,742
4128,1465,3058,2,573
4129,3155,4128,6,431
4130,834,4207,2,945
4131,515,1697,3,775
4132,1259,15,2,797
4133,2061,3074,1,768
4134,1247,1197,8,897
4135,3007,2168,4,789
4136,940,2462,3,973
4137,4309,2740,2,96
4138,1536,1728,3,178
4139,3392,3901,6,671
4140,2423,2831,9,967
4141,2822,404,2,670
4142,3503,2967,4,682
4143,2743,1315,6,838
4144,4469,4077,1,596
4145,1313,4236,6,132
4146,358,803,4,501
4147,2132,1062,9,590
4148,2541,505,4,731
4149,2192,2939,8,307
4150,1528,3524,8,620
4151,4205,1206,4,858
4152,3195,775,4,428
4153,1484,1775,9,646
4154,1875,3946,3,699
4155,229,2226,1,687
4156,194,3588,4,811
4157,1215,1780,4,88
4158,2974,3618,5,255
4159,2428,449,10,568
4160,4656,1400,1,203
4161,1213,3747,3,538
4162,3991,479,10,767
4163,1641,4026,6,779
4164,4595,4133,4,675
4165,968,3224,5,361
4166,4386,3078,3,603
4167,1468,721,1,206
4168,522,4985,6,952
4169,2311,4908,5,724
4170,3102,1404,7,271
4171,4402,1071,1,856
4172,3753,1633,5,562
4173,869,2326,7,63
4174,3149,51,5,418
4175,592,3603,3,776
4176,607,3023,10,415
4177,4550,3767,9,707
4178,1010,4682,10,465
4179,2424,3486,10,448
4180,4394,2818,8,120
4181,565,1361,3,84
4182,1082,2813,3,825
4183,4849,2986,3,177
4184,2397,3593,6,445
4185,759,2548,9,823
4186,4916,1940,1,808
4187,4281,4510,3,559
4188,4484,888,5,51
4189,2298,3776,1,398
4190,756,945,2,198
4191,47,2355,5,731
4192,2991,724,6,835
4193,3688,1121,8,544
4194,1716,3119,5,446
4195,2211,890,4,656
4196,1887,2901,4,363
4197,4321,4964,10,985
4198,373,3546,5,92
4199,356,911,5,775
4200,3930,4208,10,405
4201,2918,1720,2,801
4202,4613,733,3,501
4203,3171,1396,9,914
4204,3500,3553,3,99
4205,2711,4878,4,28
4206,1407,2095,6,173
4207,571,2636,8,614
4208,3763,2473,4,777
4209,4474,2088,8,558
4210,4699,3206,5,296
4211,4860,4290,3,645
4212,122,2174,4,257
4213,722,1980,5,207
4214,2924,1539,5,762
4215,2391,2968,10,160
4216,4377,3639,4,510
4217,4537,2840,7,644
4218,1909,1285,8,409
4219,4836,356,7,192
4220,4650,2873,1,97
4221,736,96,6,756
4222,3937,1512,3,409
4223,4469,1916,2,391
4224,1309,549,4,918
4225,2969,2904,8,429
4226,4192,2216,8,256
4227,3569,4535,10,802
4228,3534,629,1,879
4229,3450,4501,7,304
4230,2270,3005,1,242
4231,1685,1954,1,328
4232,1406,4008,4,208
4233,3276,1023,3,797
4234,297,2781,3,700
4235,3775,2550,4,824
4236,54,3271,8,724
4237,4260,58,2,435
4238,542,2101,10,499
4239,3874,1710,3,328
4240,333,3499,9,763
4241,357,4878,4,34
4242,2765,3546,3,862
4243,1696,986,10,693
4244,4939,2328,7,505
4245,779,1590,4,742
4246,4285,2942,10,161
4247,773,3982,7,551
4248,337,4858,3,858
4249,342,4388,10,59
4250,2390,308,9,342
4251,3237,3714,6,333
4252,1488,1606,1,399
4253,265,839,1,76
4254,3524,1097,6,335
4255,7,4270,1,478
4256,320,4228,7,496
4257,4013,2927,4,874
4258,2205,3543,1,900
4259,2784,1509,9,149
4260,2771,2142,10,805
4261,4048,1960,5,157
4262,2693,2423,3,60
4263,4473,225,4,835
4264,3156,3288,5,286
4265,2804,4164,6,523
4266,4762,1510,7,231
4267,2141,4260,1,912
4268,1340,2663,3,138
4269,933,1375,4,263
4270,3101,2737,4,707
4271,2197,4253,5,908
4272,3691,4439,2,761
4273,4073,4729,10,628
4274,647,4593,9,948
4275,2907,4045,9,885
4276,3098,3297,8,495
4277,397,1400,8,189
4278,4259,4924,1,856
4279,4745,2925,7,922
4280,1423,120,10,528
4281,4838,4890,6,84
4282,2839,4991,10,38
4283,2274,898,7,688
4284,125,436,2,748
4285,979,2485,8,792
4286,29,3612,3,446
4287,4382,4134,7,256
4288,700,52,5,500
4289,694,1883,3,565
4290,3102,4644,1,721
4291,1880,1803,5,907
4292,1007,1325,3,63
4293,2184,4003,7,123
4294,527,2762,5,193
4295,2379,884,3,251
4296,996,1287,6,600
4297,2533,3404,5,142
4298,3945,4289,1,895
4299,2375,1283,9,453
4300,2516,2530,4,865
4301,153,1768,7,345
4302,145,3356,3,595
4303,2779,3566,8,826
4304,1536,1078,2,836
4305,3320,4766,4,998
4306,1460,2280,2,269
4307,458,670,7,854
4308,2820,203,10,855
4309,4519,551,5,785
4310,2059,4848,10,406
4311,3382,2472,2,380
4312,1601,2189,2,249
4313,2960,3525,1,509
4314,2135,3730,9,755
4315,3734,2059,10,766
4316,3667,1933,7,346
4317,4818,1029,1,854
4318,3919,1385,4,212
4319,4322,3276,8,303
4320,2252,2525,3,218
4321,419,86,3,249
4322,1399,3289,2,624
4323,1487,576,10,248
4324,4768,2775,4,839
4325,1917,4800,9,31
4326,1494,4130,9,570
4327,4859,2389,4,571
4328,689,1621,2,130
4329,1168,1634,4,359
4330,2874,1992,2,278
4331,642,3099,10,197
4332,3453,4936,2,207
4333,2098,4606,9,779
4334,4936,1908,2,575
4335,237,2171,5,453
4336,3080,330,10,781
4337,2744,440,4,745
4338,1337,1692,7,478
4339,491,1635,10,804
4340,4627,4091,8,115
4341,1470,2216,5,557
4342,4609,227,8,182
4343,3490,3564,9,617
4344,3998,2701,8,742
4345,4369,4747,9,606
4346,3515,3663,7,588
4347,2371,82,2,136
4348,1051,193,6,334
4349,1355,1248,4,666
4350,4871,3288,10,795
4351,1800,1751,10,327
4352,4178,2045,6,487
4353,4436,2606,2,469
4354,3560,367,8,956
4355,905,3790,8,487
4356,4716,2736,8,48
4357,329,555,7,555
4358,1588,874,1,343
4359,4818,343,1,310
4360,2781,3831,2,73
4361,3870,3705,8,647
4362,219,1653,4,224
4363,2783,1459,6,873
4364,3226,2503,10,776
4365,2689,4907,4,764
4366,3749,4520,5,522
4367,2952,3410,6,73
4368,2092,2481,5,760
4369,4174,4403,1,577
4370,2589,2714,4,214
4371,546,2611,8,749
4372,1969,3373,4,281
4373,4196,1721,3,172
4374,653,298,3,612
4375,4771,2294,1,62
4376,592,3952,5,229
4377,3361,165,10,631
4378,942,2669,4,643
4379,2622,4575,7,421
4380,664,1957,10,251
4381,4947,1010,10,46
4382,4910,2404,7,633
4383,594,2525,7,232
4384,615,1899,10,191
4385,2031,331,4,68
4386,2642,4358,3,801
4387,557,2975,6,863
4388,4291,2810,2,223
4389,2248,3078,5,893
4390,4184,480,6,739
4391,1865,4670,4,85
4392,4977,2068,5,522
4393,3480,4109,6,163
4394,223,2563,2,723
4395,3475,151,3,262
4396,1438,517,2,873
4397,2570,4390,4,767
4398,4334,2072,8,193
4399,1682,3088,1,112
4400,894,2552,7,396
4401,3870,2156,6,795
4402,4927,1934,2,85
4403,4118,1104,7,910
4404,253,2168,3,978
4405,4349,4833,7,355
4406,960,1942,7,208
4407,3071,4473,4,424
4408,864,498,3,107
4409,3343,2251,7,935
4410,4181,4628,1,340
4411,578,3313,7,740
4412,2313,4479,5,92
4413,4911,908,4,649
4414,4644,1413,5,741
4415,2934,1449,2,997
4416,644,1607,9,144
4417,1165,4610,9,238
4418,4840,2886,7,828
4419,4106,1639,9,291
4420,458,4399,1,238
4421,447,3952,6,576
4422,4368,20,1,482
4423,2357,4786,3,198
4424,4600,1398,7,765
4425,2417,776,8,448
4426,632,4073,3,532
4427,1291,13,8,908
4428,4176,2369,2,588
4429,1164,1757,10,913
4430,1196,4639,1,119
4431,980,2883,3,556
4432,2379,791,2,220
4433,2783,257,4,715
4434,687,4817,6,128
4435,1118,2474,8,308
4436,2801,345,8,351
4437,3178,4354,8,469
4438,4479,3224,5,389
4439,705,4602,9,903
4440,789,1157,6,569
4441,3442,2609,4,758
4442,2523,4538,7,647
4443,2984,1992,6,185
4444,2516,1481,3,150
4445,2876,451,1,257
4446,52,3373,6,894
4447,158,1781,4,339
4448,3438,2152,3,170
4449,1226,4738,9,218
4450,2104,2595,2,332
4451,2320,2687,5,563
4452,341,2788,9,86
4453,128,4064,5,481
4454,792,4281,4,775
4455,4559,1304,6,91
4456,1106,1088,10,186
4457,975,4107,2,245
4458,2102,4457,9,120
4459,2962,2608,10,509
4460,4810,4964,8,780
4461,4545,705,4,741
4462,806,5000,6,192
4463,1548,1899,1,488
4464,2507,4121,1,590
4465,467,801,4,53
4466,1436,2560,6,607
4467,3024,292,1,339
4468,62,4683,8,825
4469,760,213,2,679
4470,2904,3103,4,888
4471,926,4270,9,662
4472,4454,3626,9,244
4473,2012,2912,10,57
4474,726,3412,1,890
4475,3100,3689,6,158
4476,4336,2064,8,130
4477,1279,1945,10,991
4478,4078,4297,9,683
4479,998,3582,1,346
4480,977,4845,7,181
4481,3884,3301,7,346
4482,2298,4418,10,503
4483,1113,1552,9,495
4484,1262,3128,3,977
4485,812,4736,8,584
4486,684,3034,5,576
4487,4331,2757,1,985
4488,169,1646,5,473
4489,1831,3530,4,660
4490,2962,3621,3,301
4491,472,70,5,966
4492,2118,3816,5,932
4493,697,4106,7,324
4494,3085,1757,2,431
4495,4224,3519,4,111
4496,1869,1453,3,42
4497,4309,3136,9,987
4498,3582,296,8,282
4499,2818,2490,10,309
4500,1340,1258,3,357
4501,1570,2387,2,190
4502,31,386,10,684
4503,2290,3829,4,214
4504,2955,3465,10,291
4505,4062,4868,4,363
4506,3955,2914,1,751
4507,2196,2931,3,108
4508,4439,3275,4,188
