inventory_id,product_id,quantity_available,last_update_date
2061,4189,22,2022-12-01 10:27:43
2062,3327,41,2023-08-19 17:39:16
2063,1807,57,2023-09-26 15:13:59
2064,700,3,2023-01-04 23:16:44
2065,3993,88,2023-06-28 23:45:05
2066,123,33,2023-03-22 11:08:58
2067,3333,92,2023-02-18 03:40:09
2068,2285,81,2023-09-20 00:53:57
2069,2687,23,2023-07-13 23:42:47
2070,271,10,2022-12-13 23:00:56
2071,946,39,2023-09-18 18:35:37
2072,2787,26,2023-04-02 20:09:34
2073,2092,25,2023-05-17 14:25:07
2074,4803,3,2023-08-27 11:13:42
2075,873,96,2023-02-21 03:35:29
2076,4134,53,2023-08-09 06:19:11
2077,3271,69,2023-09-18 06:31:54
2078,3038,94,2022-12-17 18:36:54
2079,2227,9,2023-02-02 14:22:43
2080,2031,88,2023-02-05 14:11:22
2081,1279,75,2023-05-17 02:29:26
2082,3217,67,2022-12-11 15:16:42
2083,4813,13,2023-05-26 01:08:46
2084,1570,78,2022-11-23 01:04:51
2085,3180,60,2023-04-16 03:24:52
2086,528,25,2023-02-20 07:06:15
2087,4566,3,2023-02-27 08:23:41
2088,1584,98,2023-02-23 03:20:55
2089,2278,25,2023-03-29 04:15:58
2090,784,14,2023-09-09 19:28:54
2091,11,27,2022-10-13 12:41:51
2092,704,55,2022-10-10 03:50:23
2093,2038,37,2023-04-14 05:27:53
2094,1429,80,2023-07-09 15:24:28
2095,1659,73,2023-05-04 04:25:27
2096,158,1,2023-09-03 01:52:45
2097,2834,66,2023-04-04 01:21:51
2098,1992,48,2023-04-29 03:45:53
2099,1143,87,2023-02-19 11:05:05
2100,449,64,2023-01-13 04:59:19
2101,4886,34,2022-10-28 02:16:16
2102,715,88,2023-02-04 13:45:20
2103,4068,61,2023-04-17 13:35:13
2104,1222,24,2023-08-02 12:37:05
2105,383,70,2023-02-21 17:22:26
2106,1220,64,2023-03-27 13:45:03
2107,713,49,2023-02-08 11:34:41
2108,1388,82,2023-01-31 03:21:24
2109,3746,87,2023-02-16 23:24:23
2110,2730,96,2023-07-05 09:05:42
2111,1781,36,2023-08-21 04:35:05
2112,166,69,2023-04-24 12:09:51
2113,4661,13,2023-07-22 09:28:48
2114,4910,80,2023-08-18 20:37:00
2115,2445,68,2023-05-24 01:12:34
2116,4832,84,2023-09-10 01:24:52
2117,1993,38,2023-06-02 07:09:44
2118,743,33,2022-10-02 11:44:46
2119,214,78,2023-08-30 12:42:43
2120,579,45,2022-12-26 09:21:08
2121,1131,43,2023-07-03 22:21:07
2122,1749,10,2023-01-21 01:17:08
2123,3935,33,2023-07-26 12:47:02
2124,3507,80,2023-06-29 01:20:26
2125,3952,1,2023-09-23 14:39:51
2126,1151,70,2023-06-30 04:18:21
2127,2323,8,2022-11-14 20:18:13
2128,4459,17,2023-04-17 01:45:34
2129,4031,24,2022-10-18 02:54:07
2130,2961,59,2023-09-17 23:15:19
2131,576,94,2022-12-04 21:48:36
2132,2303,1,2023-03-07 17:39:39
2133,2532,52,2023-07-09 16:31:16
2134,798,34,2023-07-27 14:56:04
2135,747,84,2023-09-10 08:21:31
2136,1647,94,2023-09-20 02:48:41
2137,2139,10,2022-12-26 20:05:04
2138,1048,85,2023-05-13 06:05:40
2139,4006,91,2022-10-10 10:08:30
2140,3822,23,2022-11-03 14:22:54
2141,2081,74,2023-02-22 17:27:58
2142,1398,71,2022-11-10 06:37:19
2143,2799,98,2023-07-21 03:05:19
2144,2902,37,2023-07-18 23:00:31
2145,1193,93,2023-08-09 03:32:17
2146,354,92,2023-02-04 06:35:38
2147,681,19,2023-08-27 14:00:49
2148,2480,46,2022-11-29 15:32:22
2149,4732,15,2023-07-16 01:45:36
2150,4258,21,2023-02-01 19:39:32
2151,3694,24,2023-02-10 04:06:40
2152,1421,42,2023-09-21 05:18:17
2153,4674,100,2023-05-11 16:30:42
2154,4147,24,2023-04-30 20:57:35
2155,534,78,2022-10-30 01:01:18
2156,3247,6,2023-04-07 08:21:00
2157,2216,96,2022-11-08 03:43:33
2158,3269,94,2023-07-15 07:13:56
2159,2315,4,2023-07-10 21:39:10
2160,2178,4,2023-02-08 11:16:02
2161,2405,34,2023-06-05 02:59:15
2162,353,52,2022-10-12 04:17:24
2163,1575,6,2022-11-28 12:23:05
2164,1546,50,2022-12-24 12:43:25
2165,2270,27,2023-03-04 01:32:22
2166,2741,85,2023-09-14 09:40:37
2167,1615,12,2023-08-02 12:07:24
2168,2252,86,2023-02-08 08:42:47
2169,1267,29,2023-02-10 17:21:05
2170,1762,70,2022-12-31 01:52:04
2171,4907,95,2023-05-12 14:14:00
2172,751,16,2023-04-04 04:44:07
2173,1799,25,2022-12-30 23:19:25
2174,4295,68,2022-12-29 10:48:56
2175,870,79,2022-11-25 06:38:48
2176,3079,65,2023-08-17 08:57:46
2177,4719,86,2023-09-16 03:45:57
2178,2195,98,2023-01-30 20:53:15
2179,3997,19,2023-07-13 15:03:53
2180,388,90,2023-02-07 11:02:12
2181,1780,48,2022-12-04 10:53:51
2182,2463,40,2023-01-21 14:05:13
2183,2108,81,2023-04-26 03:43:19
2184,2889,89,2023-07-04 22:47:56
2185,1200,70,2023-08-28 04:31:31
2186,768,48,2023-01-10 05:04:13
2187,1879,66,2023-06-05 13:45:57
2188,3698,42,2023-09-15 04:32:11
2189,3430,8,2023-06-12 02:17:59
2190,464,54,2023-08-29 11:25:50
2191,3571,73,2023-01-06 16:36:03
2192,2784,81,2022-12-15 22:08:28
2193,2301,48,2023-02-19 02:10:05
2194,85,86,2023-09-26 20:51:34
2195,4358,64,2023-08-29 15:15:44
2196,104,54,2022-11-21 02:15:42
2197,934,21,2023-04-25 23:28:07
2198,300,41,2023-04-03 17:26:19
2199,2735,27,2023-01-11 07:33:21
2200,2128,35,2023-01-16 23:54:10
2201,2944,36,2022-10-25 19:19:42
2202,1954,27,2023-06-25 05:51:35
2203,2211,96,2023-04-03 09:33:42
2204,1047,57,2023-07-28 12:50:31
2205,4876,71,2023-03-03 04:50:55
2206,1963,19,2023-01-17 00:36:08
2207,64,24,2023-08-02 18:34:34
2208,233,88,2022-12-30 05:11:48
2209,3479,13,2023-09-10 12:49:28
2210,314,73,2023-07-13 11:11:07
2211,1546,73,2022-12-14 18:57:44
2212,3181,48,2023-07-16 21:06:31
2213,971,89,2023-01-26 15:53:35
2214,336,17,2022-11-01 08:37:46
2215,421,54,2023-07-25 21:30:33
2216,807,89,2023-02-14 20:49:03
2217,1957,31,2023-08-25 13:30:55
2218,3308,23,2023-05-25 20:06:46
2219,516,11,2023-04-29 12:48:25
2220,4943,58,2022-11-25 15:20:01
2221,4793,34,2022-10-28 06:15:14
2222,4965,68,2023-07-27 22:04:39
2223,4876,15,2023-02-25 07:55:28
2224,654,65,2022-12-06 10:18:04
2225,2926,16,2023-01-09 02:19:00
2226,4748,71,2023-09-10 08:39:39
2227,4848,80,2023-01-09 03:45:14
2228,4231,36,2023-03-29 06:30:39
2229,2022,9,2022-10-24 18:11:21
2230,3998,20,2023-04-05 09:35:43
2231,2364,30,2023-08-06 15:11:25
2232,4424,84,2022-10-11 12:27:47
2233,3449,50,2023-02-23 17:32:27
2234,3596,32,2023-09-06 14:25:47
2235,410,9,2023-02-15 23:35:29
2236,4039,75,2023-03-09 19:10:39
2237,2966,59,2023-05-29 02:51:42
2238,303,6,2023-04-09 16:03:37
2239,841,18,2022-10-26 21:44:04
2240,1498,39,2023-07-11 10:18:20
2241,320,33,2022-12-11 05:09:39
2242,2851,83,2022-10-06 11:24:52
2243,4716,62,2023-03-10 13:28:54
2244,4326,14,2022-12-15 07:27:36
2245,2313,67,2023-04-17 05:05:19
2246,646,69,2022-12-15 21:17:22
2247,4785,69,2023-08-14 06:07:22
2248,1694,17,2023-02-19 15:52:09
2249,2783,67,2023-06-18 09:11:37
2250,363,30,2022-10-06 21:33:24
2251,54,49,2023-03-14 17:41:29
2252,4535,4,2023-04-21 21:34:29
2253,1257,89,2023-04-21 16:50:16
2254,352,72,2022-12-04 07:35:27
2255,907,42,2023-07-05 21:11:57
2256,1581,3,2023-06-29 01:01:06
2257,1031,85,2023-07-19 00:13:53
2258,102,86,2023-04-16 04:44:55
2259,4485,47,2023-08-03 20:42:11
2260,3230,17,2023-02-14 01:12:14
2261,1644,82,2023-03-24 16:08:39
2262,4740,100,2022-12-15 04:24:57
2263,3489,40,2023-02-05 07:15:34
2264,3864,93,2023-04-24 02:13:42
2265,3351,51,2023-01-12 04:53:34
2266,435,60,2023-01-19 12:11:27
2267,2932,86,2023-05-17 12:59:27
2268,1676,95,2022-11-17 08:34:34
2269,1179,7,2023-01-18 15:27:26
2270,158,100,2023-08-04 19:41:29
2271,2837,61,2022-12-12 19:48:33
2272,1700,5,2023-06-06 03:19:57
2273,4464,56,2022-10-05 13:31:40
2274,4079,53,2023-08-12 02:44:57
2275,528,84,2022-11-14 23:09:56
2276,1739,85,2023-07-05 20:58:26
2277,1070,40,2022-10-29 13:17:04
2278,4676,46,2022-11-21 06:33:14
2279,2981,74,2023-04-07 09:54:56
2280,3678,2,2023-06-25 22:08:53
2281,4818,35,2023-07-02 09:54:46
2282,1568,21,2023-06-21 14:13:33
2283,3902,4,2023-05-17 12:09:04
2284,1971,40,2023-02-24 16:37:39
2285,2619,18,2023-05-14 10:24:33
2286,2657,23,2023-07-24 15:57:28
2287,163,13,2022-11-25 12:12:10
2288,4579,17,2022-12-29 17:20:22
2289,3273,9,2022-12-08 12:44:16
2290,2664,22,2022-10-25 21:17:25
2291,1457,85,2022-12-01 01:13:44
2292,753,98,2023-09-26 13:57:00
2293,890,68,2022-12-09 01:19:10
2294,2013,31,2023-01-21 20:48:02
2295,1035,30,2023-09-06 08:21:30
2296,1709,11,2022-11-04 01:11:38
2297,3167,57,2023-07-22 14:13:51
2298,2869,15,2022-11-02 02:39:19
2299,1996,77,2023-06-11 15:48:30
2300,3632,41,2023-02-19 23:59:19
2301,4053,37,2023-03-22 03:48:27
2302,4010,99,2022-10-14 02:57:46
2303,438,19,2022-11-21 16:55:13
2304,3225,38,2022-11-24 02:27:05
2305,4601,76,2022-12-02 20:56:06
2306,4427,63,2023-05-21 18:12:23
2307,574,85,2023-09-25 23:07:55
2308,2796,23,2023-04-15 14:58:42
2309,3453,97,2022-12-21 10:20:21
2310,151,47,2023-07-24 21:46:16
2311,3269,84,2023-01-08 15:39:52
2312,2724,17,2022-11-12 06:41:55
2313,3183,15,2023-09-10 05:40:58
2314,4094,82,2022-12-06 00:01:21
2315,1411,8,2023-09-11 17:08:44
2316,3877,77,2023-02-07 15:53:32
2317,1589,24,2022-12-12 21:41:03
2318,4476,92,2022-11-27 04:09:01
2319,4193,20,2023-08-15 20:02:24
2320,3863,53,2023-02-17 12:28:36
2321,4758,76,2023-02-11 20:59:32
2322,4186,29,2023-06-16 04:05:37
2323,3729,65,2022-10-11 11:36:14
2324,1379,13,2023-01-11 20:22:39
2325,2972,67,2023-09-13 14:01:12
2326,1343,33,2022-12-31 03:42:31
2327,1566,33,2022-10-16 01:16:39
2328,4440,27,2023-09-12 11:33:11
2329,2695,89,2023-03-11 03:50:18
2330,2061,41,2023-08-25 23:03:02
2331,4967,75,2022-09-28 18:54:04
2332,1184,16,2023-02-05 20:06:16
2333,4847,49,2022-12-18 07:05:30
2334,499,42,2023-02-16 08:53:53
2335,1328,74,2022-12-20 05:54:34
2336,1955,56,2023-08-06 10:55:35
2337,3194,69,2023-06-15 23:49:46
2338,3933,79,2023-06-25 07:13:06
2339,2976,99,2023-07-12 16:23:44
2340,3507,13,2023-07-26 17:59:51
2341,2885,23,2023-08-26 23:00:47
2342,1178,91,2023-03-22 13:57:18
2343,92,52,2023-04-03 15:24:05
2344,3540,46,2023-03-22 21:10:26
2345,400,37,2023-01-24 01:53:40
2346,226,83,2023-04-16 08:08:08
2347,520,5,2023-06-14 00:49:32
2348,2356,68,2023-03-17 22:14:54
2349,2299,39,2023-02-14 11:41:45
2350,4395,12,2023-05-12 03:00:22
2351,291,35,2022-12-21 05:05:03
2352,1868,72,2023-04-02 10:30:13
2353,4290,68,2022-12-12 19:35:04
2354,1106,69,2023-09-23 15:18:30
2355,170,90,2022-12-11 16:21:59
2356,3321,61,2023-03-23 13:33:29
2357,3838,60,2022-12-29 00:52:31
2358,77,63,2023-02-22 19:03:50
2359,1353,79,2023-04-21 23:49:35
2360,1119,59,2023-02-13 07:43:10
2361,758,10,2023-09-24 22:42:22
2362,2117,78,2022-11-11 00:09:55
2363,4864,3,2023-02-04 18:46:56
2364,747,84,2022-12-26 21:05:31
2365,763,2,2023-08-11 16:43:06
2366,924,81,2023-07-22 10:52:17
2367,1243,43,2023-08-29 00:06:23
2368,1442,90,2023-04-28 16:03:13
2369,902,36,2022-12-26 23:41:42
2370,1726,61,2023-02-05 02:44:19
2371,652,33,2023-09-05 06:21:48
2372,4516,77,2023-08-04 11:12:38
2373,966,11,2022-12-13 13:18:52
2374,890,53,2022-11-20 03:38:45
2375,1362,47,2023-08-08 07:55:01
2376,1385,11,2022-12-09 12:04:45
2377,54,3,2023-05-02 18:50:25
2378,581,32,2023-04-04 20:43:05
2379,787,20,2023-03-10 08:45:34
2380,683,48,2023-03-16 04:31:49
2381,951,95,2023-06-30 00:09:54
2382,2894,34,2023-03-06 08:25:47
2383,3030,35,2023-09-03 23:28:15
2384,2252,33,2023-01-09 12:01:16
2385,365,10,2023-06-20 19:42:54
2386,3703,39,2023-05-30 02:35:28
2387,82,59,2022-12-11 22:10:23
2388,2570,59,2022-10-20 16:41:26
2389,3938,20,2023-01-26 07:43:41
2390,2950,78,2023-09-01 01:59:03
2391,4151,48,2023-06-15 05:43:42
2392,4554,23,2022-10-25 05:43:06
2393,3046,11,2023-01-31 03:17:12
2394,1967,91,2023-05-08 16:41:27
2395,1820,16,2022-11-16 21:05:18
2396,3334,63,2023-09-15 12:54:10
2397,4778,6,2022-12-13 21:45:58
2398,4986,44,2023-08-08 10:39:33
2399,4124,4,2022-10-16 03:34:27
2400,3636,14,2023-04-27 04:26:33
2401,2858,37,2022-12-20 07:59:42
2402,4971,45,2022-10-09 10:33:20
2403,2560,38,2023-09-17 23:20:28
2404,1577,38,2022-11-28 06:08:52
2405,4191,27,2023-02-07 18:30:35
2406,290,82,2023-05-01 08:16:34
2407,4610,56,2023-06-24 22:48:12
2408,2832,44,2023-01-29 23:39:07
2409,2701,74,2023-05-07 08:19:00
2410,4605,54,2023-09-11 06:37:39
2411,1940,88,2023-08-23 20:27:34
2412,2669,61,2022-12-15 00:44:06
2413,3991,98,2023-06-03 20:33:41
2414,3933,83,2022-10-26 00:36:33
2415,2677,11,2023-06-11 09:30:37
2416,2465,41,2023-06-20 15:56:01
2417,4151,50,2022-12-28 05:54:43
2418,1922,93,2023-03-18 15:05:35
2419,4015,5,2022-12-19 16:24:06
2420,1298,79,2023-01-12 09:16:20
2421,3195,43,2023-04-13 14:24:09
2422,4478,22,2023-01-27 17:03:51
2423,3001,98,2023-07-19 01:59:59
2424,4702,45,2023-07-12 20:24:41
2425,2635,13,2023-05-17 16:56:34
2426,1095,3,2023-03-18 15:12:32
2427,2920,84,2023-08-22 07:37:02
2428,2287,47,2023-02-21 05:38:22
2429,2655,98,2023-06-11 13:51:09
2430,3326,60,2022-10-04 04:15:33
2431,3203,50,2023-01-24 02:01:42
2432,4530,95,2023-09-11 08:58:49
2433,1993,66,2023-09-20 04:06:18
2434,4115,24,2023-07-16 22:58:23
2435,1830,7,2023-05-13 07:52:39
2436,89,3,2022-09-30 22:30:41
2437,540,16,2023-08-05 04:42:41
2438,2748,31,2023-09-03 04:56:32
2439,270,31,2023-07-24 00:01:43
2440,1946,61,2023-03-28 00:01:20
2441,74,65,2022-10-26 10:34:51
2442,409,73,2023-01-08 17:56:08
2443,1516,93,2023-05-31 12:12:05
2444,4351,37,2023-04-10 10:27:04
2445,4826,69,2023-08-08 17:51:04
2446,4517,12,2022-11-27 07:03:52
2447,1363,62,2023-09-13 21:34:15
2448,626,60,2023-05-20 20:20:38
2449,2061,52,2023-01-08 02:44:45
2450,36,39,2023-08-02 07:46:59
2451,3764,42,2023-06-16 02:04:40
2452,2779,43,2023-02-05 07:05:34
2453,2109,44,2023-09-16 03:12:59
2454,3649,31,2023-04-01 16:03:32
2455,844,49,2023-02-05 03:50:44
2456,2807,50,2023-08-20 14:07:39
2457,2322,54,2022-10-25 09:44:07
2458,373,29,2023-08-24 15:02:06
2459,4678,73,2023-08-26 18:11:24
2460,2015,51,2023-01-29 01:59:03
2461,3755,49,2023-08-04 21:55:59
2462,3083,77,2023-09-01 14:53:06
2463,4813,61,2022-11-26 10:11:38
2464,4468,52,2022-10-22 23:46:41
2465,2194,78,2023-03-01 07:26:03
2466,1149,64,2023-02-07 21:34:01
2467,3296,7,2022-10-07 15:41:41
2468,2959,45,2023-09-20 14:22:20
2469,912,53,2023-08-17 18:37:19
2470,1988,82,2023-01-23 23:09:00
2471,2549,93,2023-01-15 23:36:49
2472,3872,63,2022-12-08 06:53:52
2473,3345,100,2022-10-02 15:36:18
2474,913,86,2023-01-17 04:54:41
2475,42,8,2022-10-05 14:27:35
2476,2489,80,2023-01-10 09:38:52
2477,1254,38,2023-01-30 03:02:39
2478,355,100,2023-08-24 18:40:24
2479,3199,54,2022-12-14 06:37:29
2480,3980,61,2023-03-06 21:04:18
2481,3597,77,2022-10-14 13:18:41
2482,901,23,2022-12-04 03:42:52
2483,3077,49,2023-02-03 07:06:49
2484,1850,100,2023-01-22 07:16:14
2485,1389,17,2023-06-29 15:53:25
2486,911,83,2023-04-21 23:32:13
2487,4517,69,2023-01-04 20:25:04
2488,2313,65,2023-04-03 04:40:16
2489,2555,99,2022-12-24 20:18:33
2490,1928,26,2022-12-02 15:34:36
2491,2792,19,2023-07-01 16:42:33
2492,4133,68,2023-02-07 10:47:29
2493,4052,6,2023-02-03 05:48:54
2494,1147,48,2023-09-23 03:32:00
2495,1113,50,2023-03-18 09:18:19
2496,1185,76,2023-02-27 05:48:21
2497,697,100,2023-03-05 05:54:59
2498,786,81,2023-03-06 14:13:54
2499,3068,25,2022-11-11 16:24:46
2500,4836,66,2023-01-17 15:04:03
2501,4569,53,2023-06-01 01:49:20
2502,1205,86,2023-08-15 01:15:50
2503,800,80,2023-08-20 01:26:37
2504,1910,31,2023-04-14 20:29:50
2505,226,72,2023-08-16 01:46:34
2506,1190,69,2022-10-30 05:54:52
2507,4028,60,2023-09-21 22:17:18
2508,4098,66,2023-07-26 17:36:20
2509,150,53,2022-12-01 21:58:29
2510,1500,28,2022-10-05 06:32:01
2511,4557,48,2023-01-09 00:43:44
2512,2659,97,2023-01-02 22:26:09
2513,4247,14,2023-01-25 14:05:02
2514,3750,66,2023-04-22 01:36:19
2515,4720,79,2022-10-27 14:30:56
2516,3662,15,2023-01-03 07:54:06
2517,3754,33,2022-12-17 16:36:47
2518,4247,56,2023-07-10 00:22:35
2519,1653,33,2022-11-30 17:56:13
2520,3530,32,2023-01-01 06:22:00
2521,1490,78,2023-02-17 02:19:47
2522,2943,14,2023-03-12 14:54:17
2523,314,14,2023-05-29 00:01:56
2524,3475,56,2023-02-07 12:06:28
2525,1983,92,2023-05-30 05:50:08
2526,3294,38,2023-06-23 06:58:42
2527,3103,88,2023-02-18 07:52:34
2528,972,99,2023-02-15 11:49:07
2529,2099,99,2022-10-30 04:26:24
2530,2713,7,2023-07-21 12:26:11
2531,3031,54,2023-07-26 07:22:06
2532,1074,51,2023-05-22 17:52:25
2533,3652,53,2023-02-02 11:30:59
2534,2836,65,2022-12-18 04:22:29
2535,4942,8,2023-04-01 10:24:16
2536,2520,95,2023-05-04 03:03:11
2537,223,13,2023-07-01 13:02:17
2538,4672,32,2023-08-02 03:54:17
2539,471,51,2023-06-10 10:20:12
2540,1501,49,2023-06-19 13:10:39
2541,2149,84,2023-08-17 01:38:53
2542,3852,42,2023-08-12 09:26:01
2543,807,98,2022-12-15 17:25:02
2544,1689,64,2022-12-27 12:27:47
2545,2322,14,2023-08-25 21:09:51
2546,150,90,2023-01-22 21:10:33
2547,2136,94,2022-10-30 04:06:59
2548,3036,1,2023-03-01 08:47:32
2549,2425,61,2022-12-09 04:05:23
2550,4960,3,2023-07-11 04:04:11
2551,1252,3,2023-02-07 17:39:41
2552,3435,7,2023-06-12 03:08:00
2553,3048,28,2023-02-06 18:57:46
2554,2259,92,2022-10-30 03:58:21
2555,3558,65,2023-01-31 00:35:46
2556,717,10,2023-01-03 23:43:54
2557,2669,49,2023-02-03 02:07:39
2558,4533,63,2023-09-18 12:57:09
2559,3291,75,2023-09-15 14:29:25
2560,3709,9,2023-06-05 04:26:36
2561,438,5,2023-03-05 13:49:34
2562,1955,44,2022-09-27 17:57:56
2563,923,3,2022-10-09 15:59:12
2564,1561,9,2022-11-27 13:01:23
2565,1382,99,2023-03-06 13:41:57
2566,1138,95,2023-09-10 13:57:39
2567,2813,84,2023-09-26 02:51:19
2568,4175,52,2022-11-24 07:46:02
2569,1662,47,2022-11-18 00:48:58
2570,3690,86,2023-06-27 17:14:38
2571,3128,18,2023-04-02 05:14:38
2572,2250,98,2023-03-24 06:02:40
2573,4763,16,2023-01-27 02:03:19
2574,137,43,2023-05-28 13:30:16
2575,2091,59,2023-04-13 22:36:49
2576,4197,97,2022-12-19 12:02:33
2577,1307,88,2022-10-08 00:51:28
2578,2641,20,2023-02-17 09:50:39
2579,1315,56,2023-07-29 16:25:47
2580,3513,19,2022-12-12 01:55:20
2581,138,3,2023-09-01 05:30:54
2582,4821,95,2023-08-18 04:39:05
2583,1235,6,2023-08-13 09:14:04
2584,3573,71,2022-10-22 09:18:36
2585,4814,88,2023-06-30 18:51:23
2586,2376,35,2022-10-08 02:13:53
2587,4282,55,2023-02-06 11:46:53
2588,3027,61,2023-06-26 07:02:55
2589,1281,53,2023-01-18 20:28:51
2590,154,94,2023-06-15 11:02:23
2591,1077,29,2023-05-18 16:35:45
2592,1506,58,2023-02-25 01:41:20
2593,4883,17,2023-01-18 16:13:37
2594,4940,70,2023-09-12 19:02:42
2595,3442,3,2022-10-02 06:18:39
2596,3783,72,2022-12-27 14:13:52
2597,1450,13,2022-10-19 22:49:32
2598,4506,21,2023-01-23 21:50:52
2599,2261,89,2022-11-09 23:42:49
2600,3671,26,2023-03-13 05:19:14
2601,2192,9,2023-01-05 04:19:10
2602,1421,43,2023-02-01 21:00:18
2603,1283,66,2022-10-23 03:43:41
2604,2756,72,2023-03-25 00:06:49
2605,3109,71,2023-05-29 21:43:34
2606,2379,73,2022-12-04 03:10:15
2607,1153,19,2023-08-27 20:09:06
2608,790,7,2023-06-04 04:58:00
2609,2124,36,2023-04-05 23:44:21
2610,3533,92,2023-02-13 10:08:36
2611,1473,87,2023-03-11 09:46:51
2612,3202,29,2023-03-28 19:42:26
2613,3592,31,2023-04-20 09:48:03
2614,1593,71,2023-09-23 13:02:32
2615,2598,73,2022-10-09 14:25:47
2616,2209,74,2023-02-07 15:18:56
2617,1105,55,2023-05-07 00:36:55
2618,2811,98,2023-09-13 04:44:22
2619,3321,14,2023-02-06 04:51:01
2620,81,82,2023-07-14 23:10:29
2621,2549,63,2022-11-02 00:30:52
2622,1429,77,2023-06-07 10:03:38
2623,1562,23,2023-06-01 06:58:13
2624,1287,16,2023-05-25 05:06:50
2625,847,94,2023-08-21 21:50:20
2626,209,9,2023-02-04 01:24:25
2627,662,76,2023-01-25 06:56:20
2628,4630,21,2023-07-31 09:59:10
2629,2212,22,2023-02-08 11:19:39
2630,685,91,2023-01-22 03:42:50
2631,3596,65,2022-12-09 22:13:15
2632,3986,35,2023-05-02 19:18:37
2633,1188,64,2023-08-08 07:38:16
2634,2286,4,2022-12-27 00:14:29
2635,2664,71,2023-08-03 07:13:34
2636,2124,6,2022-11-27 22:29:40
2637,4936,92,2023-04-19 19:34:10
2638,3235,39,2023-04-03 20:11:32
2639,1058,35,2023-09-24 23:42:54
2640,4862,5,2023-03-21 07:05:18
2641,4324,19,2023-03-30 19:50:11
2642,4031,9,2023-05-12 04:48:25
2643,875,2,2022-11-09 13:01:54
2644,873,48,2023-01-25 06:43:43
2645,4807,26,2023-01-07 06:24:49
2646,976,81,2023-01-01 14:40:58
2647,2650,79,2022-12-04 17:36:48
2648,1375,79,2023-06-10 13:23:42
2649,4541,71,2023-01-14 23:40:57
2650,1656,26,2023-05-12 13:46:53
2651,431,8,2023-07-02 12:18:15
2652,939,26,2023-07-31 08:47:07
2653,510,9,2023-09-01 06:17:58
2654,1175,64,2022-11-22 00:13:35
2655,932,60,2023-02-02 17:45:55
2656,1868,54,2023-05-15 14:28:47
2657,2106,71,2022-11-21 01:36:26
2658,1951,32,2023-02-05 06:42:39
2659,1736,72,2022-10-19 11:40:09
2660,865,39,2023-03-24 10:21:01
2661,2439,79,2023-05-10 20:12:22
2662,151,47,2022-11-10 07:21:06
2663,2678,71,2023-03-08 06:52:00
2664,3617,90,2023-08-10 08:02:02
2665,4627,66,2022-10-10 12:29:41
2666,4876,59,2023-05-09 00:54:03
2667,4049,86,2023-06-07 03:12:18
2668,708,19,2022-12-17 10:31:08
2669,4780,20,2023-03-20 03:31:39
2670,3983,37,2022-10-17 00:14:05
2671,4664,62,2023-08-25 01:09:37
2672,485,72,2023-09-21 16:54:23
2673,4220,24,2023-05-04 22:42:17
2674,4448,40,2023-08-30 20:38:58
2675,3606,12,2023-06-01 23:42:28
2676,3631,87,2023-09-16 07:03:45
2677,2752,6,2023-02-07 20:26:37
2678,967,53,2023-08-08 00:21:37
2679,849,50,2023-01-13 21:05:02
2680,1769,91,2023-06-15 13:45:44
2681,3757,99,2023-08-12 05:01:04
2682,3635,85,2023-06-16 03:02:43
2683,4297,2,2023-06-24 07:05:06
2684,1497,74,2023-05-20 23:54:39
2685,2944,27,2023-06-01 03:17:17
2686,2482,23,2022-10-19 13:31:18
2687,1761,30,2023-05-31 18:39:04
2688,2060,9,2022-10-23 04:03:51
2689,4801,21,2023-09-15 08:55:54
2690,4328,30,2023-03-10 17:37:21
2691,661,9,2023-03-30 08:57:17
2692,4283,47,2022-11-04 14:09:39
2693,2362,66,2022-10-06 19:43:27
2694,4246,39,2023-09-18 04:46:50
2695,4753,52,2023-06-09 18:24:14
2696,1407,65,2023-01-13 09:29:23
2697,978,16,2022-10-07 22:07:12
2698,1312,24,2023-09-18 02:54:16
2699,4687,94,2023-04-19 05:15:30
2700,3352,51,2023-01-07 16:29:07
2701,463,90,2023-08-10 00:23:20
2702,3778,30,2023-09-09 14:33:32
2703,3542,60,2023-04-22 17:45:33
2704,4739,7,2023-07-04 02:17:08
2705,3748,56,2022-11-26 21:44:52
2706,960,4,2023-03-15 08:27:07
2707,3294,50,2023-07-22 18:04:35
2708,4478,7,2023-07-02 10:14:55
2709,4345,13,2023-09-06 20:06:55
2710,4098,37,2023-02-25 06:36:08
2711,1809,11,2023-05-11 21:51:05
2712,48,59,2023-09-12 09:19:39
2713,264,96,2023-04-04 08:42:58
2714,4295,80,2022-10-24 04:25:58
2715,693,26,2023-03-27 23:30:02
2716,3374,70,2023-02-18 23:04:44
2717,3732,48,2023-01-22 16:10:03
2718,367,77,2023-04-20 13:59:50
2719,1971,81,2023-08-05 06:32:37
2720,4320,62,2023-08-24 07:34:22
2721,4834,11,2022-12-26 01:44:09
2722,1780,63,2023-09-14 09:16:52
2723,4172,58,2023-02-06 15:48:59
2724,863,8,2022-12-21 10:21:23
2725,1663,77,2022-11-09 22:53:36
2726,836,82,2023-08-20 13:03:07
2727,3269,66,2023-02-10 18:36:37
2728,2164,72,2022-11-21 05:14:37
2729,1330,41,2022-12-25 06:39:08
2730,4160,47,2023-07-21 23:53:32
2731,4427,93,2023-01-18 23:38:41
2732,4132,47,2022-12-30 00:22:45
