transaction_id,order_id,payment_date,payment_amount,payment_method
3756,1947,2023-02-23 08:52:20,660,Bank Transfer
3757,2470,2023-02-01 17:36:57,168,Bank Transfer
3758,1442,2022-09-27 14:16:43,166,PayPal
3759,593,2023-04-25 04:28:04,946,Bank Transfer
3760,4522,2022-12-04 03:54:04,824,Bank Transfer
3761,24,2023-06-06 04:20:34,460,Credit Card
3762,3558,2023-06-13 11:26:48,844,PayPal
3763,4835,2023-05-29 20:51:39,94,Credit Card
3764,4198,2023-06-01 13:02:55,694,PayPal
3765,3083,2022-10-23 15:09:22,618,Bank Transfer
3766,3053,2023-04-27 06:09:38,665,Bank Transfer
3767,459,2023-06-04 07:23:06,370,Bank Transfer
3768,4012,2023-07-02 23:13:51,501,PayPal
3769,3041,2022-12-16 14:26:43,901,Credit Card
3770,999,2023-05-31 23:20:18,691,PayPal
3771,2003,2022-11-02 21:46:12,39,PayPal
3772,3862,2022-12-25 15:27:38,36,PayPal
3773,836,2023-09-23 00:36:50,44,Bank Transfer
3774,3965,2023-03-18 14:35:52,471,PayPal
3775,3587,2023-06-29 22:48:13,853,PayPal
3776,1534,2023-07-11 17:57:13,849,PayPal
3777,2964,2023-06-10 04:11:13,890,PayPal
3778,2061,2022-12-15 04:23:55,603,PayPal
3779,3119,2023-02-12 07:54:06,495,PayPal
3780,3416,2022-11-07 00:35:21,734,Credit Card
3781,213,2022-11-04 20:10:51,501,Credit Card
3782,4164,2023-01-31 06:37:02,144,Credit Card
3783,3288,2023-07-07 11:56:34,732,PayPal
3784,621,2023-07-10 12:56:12,225,Bank Transfer
3785,2309,2023-09-25 16:51:59,873,Credit Card
3786,3931,2023-07-30 02:13:20,656,Bank Transfer
3787,1642,2023-02-14 16:01:00,440,Credit Card
3788,4118,2023-07-19 00:20:58,721,Credit Card
3789,2626,2023-05-03 17:49:34,53,Bank Transfer
3790,1534,2023-06-26 16:14:57,926,Bank Transfer
3791,4626,2023-08-24 23:57:16,323,Credit Card
3792,3849,2023-01-23 23:58:07,794,Bank Transfer
3793,301,2023-03-26 09:39:19,999,PayPal
3794,3324,2023-03-06 21:30:37,237,Credit Card
3795,285,2023-04-18 18:21:28,603,Credit Card
3796,4598,2023-07-24 14:55:52,565,PayPal
3797,3072,2023-05-20 21:27:50,932,Bank Transfer
3798,3425,2023-06-07 19:31:07,11,PayPal
3799,1874,2022-12-20 12:09:37,255,Credit Card
3800,542,2022-12-07 05:20:28,477,PayPal
3801,3541,2023-05-15 16:02:43,969,Credit Card
3802,4497,2023-04-03 21:01:59,160,Bank Transfer
3803,2530,2023-06-18 18:58:19,791,Bank Transfer
3804,4356,2023-02-28 20:52:15,609,Bank Transfer
3805,4641,2023-07-03 23:27:27,54,Bank Transfer
3806,4038,2023-04-30 12:18:24,928,Credit Card
3807,2157,2023-09-19 09:26:33,499,PayPal
3808,2878,2023-09-25 01:09:30,516,PayPal
3809,4082,2023-04-05 22:35:39,452,Credit Card
3810,2920,2022-10-16 08:33:52,223,Credit Card
3811,814,2023-09-04 02:48:58,639,Bank Transfer
3812,1477,2023-08-06 05:59:54,135,Credit Card
3813,589,2023-04-14 02:20:58,299,PayPal
3814,57,2023-04-30 22:57:08,977,Bank Transfer
3815,601,2023-01-28 13:56:20,754,Bank Transfer
3816,3421,2022-09-28 14:17:24,470,PayPal
3817,2560,2023-03-10 00:15:13,620,Credit Card
3818,4883,2023-05-05 09:56:00,50,Credit Card
3819,2715,2023-08-19 22:15:27,26,Credit Card
3820,447,2022-10-13 15:13:02,102,Bank Transfer
3821,3288,2023-04-11 01:22:38,731,Bank Transfer
3822,2882,2022-12-03 06:07:42,347,PayPal
3823,1174,2022-10-03 02:14:31,101,Bank Transfer
3824,4779,2023-07-30 23:22:47,691,PayPal
3825,965,2023-02-14 04:14:10,885,Credit Card
3826,3387,2023-06-17 14:20:41,944,Bank Transfer
3827,1468,2022-10-14 12:15:16,833,Bank Transfer
3828,2889,2023-01-01 19:16:15,269,Bank Transfer
3829,2911,2023-08-11 21:15:57,153,PayPal
3830,4232,2023-06-07 11:20:05,495,Bank Transfer
3831,882,2023-06-27 00:11:32,287,PayPal
3832,2745,2023-06-26 07:20:16,486,PayPal
3833,1632,2022-12-09 03:57:41,403,Credit Card
3834,2231,2022-10-25 18:09:42,126,PayPal
3835,4792,2023-01-12 22:47:38,573,Bank Transfer
3836,2107,2023-07-29 10:59:36,385,PayPal
3837,1740,2022-12-09 21:37:13,482,PayPal
3838,3800,2023-01-03 00:20:23,319,Credit Card
3839,2158,2023-04-18 08:25:32,376,PayPal
3840,111,2023-09-27 09:59:46,701,PayPal
3841,2683,2023-03-18 02:48:06,966,Credit Card
3842,2498,2023-02-05 13:14:53,118,PayPal
3843,4425,2023-08-22 01:32:53,410,Credit Card
3844,361,2023-07-06 20:25:28,506,PayPal
3845,2534,2023-07-21 17:04:18,752,Credit Card
3846,789,2023-07-21 10:38:40,442,PayPal
3847,3852,2023-07-25 11:40:30,444,Credit Card
3848,1996,2023-09-26 19:48:33,147,PayPal
3849,4005,2022-11-24 19:33:44,867,PayPal
3850,2328,2022-11-03 17:51:51,617,PayPal
3851,4640,2023-09-17 22:07:36,889,PayPal
3852,1439,2023-02-03 04:34:36,176,PayPal
3853,2740,2023-03-26 03:36:12,341,Credit Card
3854,3299,2023-03-30 00:23:05,195,Credit Card
3855,3175,2023-06-09 19:01:37,802,Bank Transfer
3856,1074,2023-01-25 19:25:46,589,Bank Transfer
3857,3989,2022-12-11 11:37:11,234,PayPal
3858,4551,2023-09-16 09:51:39,504,Credit Card
3859,1987,2022-10-23 01:18:44,984,Bank Transfer
3860,2319,2022-11-05 11:33:26,73,PayPal
3861,4424,2023-08-10 01:09:42,730,Bank Transfer
3862,1733,2022-12-22 18:50:26,530,PayPal
3863,40,2023-03-10 14:03:02,290,Bank Transfer
3864,3476,2023-01-14 07:57:44,439,Credit Card
3865,226,2023-09-25 08:59:14,240,PayPal
3866,4719,2022-12-07 18:55:10,307,PayPal
3867,2153,2022-12-20 04:23:44,549,Credit Card
3868,4370,2022-10-14 21:47:03,612,Credit Card
3869,3701,2023-09-08 01:25:06,382,PayPal
3870,454,2023-03-07 16:18:08,940,Credit Card
3871,3401,2023-02-11 01:59:37,190,Bank Transfer
3872,2857,2022-10-06 11:49:17,108,Bank Transfer
3873,4135,2023-05-29 21:18:57,246,Credit Card
3874,4803,2022-11-23 20:09:38,414,Credit Card
3875,2151,2023-04-27 10:25:46,777,Credit Card
3876,945,2023-01-07 02:48:34,277,Bank Transfer
3877,125,2023-05-25 18:33:05,736,Credit Card
3878,2145,2023-08-05 13:19:07,829,Credit Card
3879,2853,2023-06-07 07:37:42,933,PayPal
3880,202,2023-03-12 20:45:51,913,Credit Card
3881,4751,2023-04-28 22:26:50,794,Bank Transfer
3882,2075,2023-07-16 05:17:49,679,Bank Transfer
3883,1214,2022-11-06 02:59:07,934,Bank Transfer
3884,3363,2023-03-23 23:04:37,118,Credit Card
3885,4508,2022-12-23 02:57:22,994,Bank Transfer
3886,4579,2023-02-04 16:21:26,126,PayPal
3887,3000,2023-05-13 05:40:27,162,PayPal
3888,496,2022-11-25 09:06:20,858,Credit Card
3889,4516,2022-11-11 22:38:03,927,PayPal
3890,1569,2023-05-10 11:07:01,422,Credit Card
3891,1483,2023-04-05 07:31:54,40,Bank Transfer
3892,4116,2023-06-14 23:00:55,774,PayPal
3893,1671,2023-09-23 22:10:36,341,PayPal
3894,141,2023-06-12 07:28:40,864,Bank Transfer
3895,4704,2023-07-30 10:34:51,370,PayPal
3896,2482,2022-12-23 20:07:11,568,PayPal
3897,4444,2023-03-03 04:36:50,490,Bank Transfer
3898,4914,2023-03-27 15:32:55,580,Credit Card
3899,1773,2023-08-15 05:27:00,148,Bank Transfer
3900,84,2023-05-02 21:40:00,822,Credit Card
3901,4577,2023-08-09 21:04:00,817,PayPal
3902,2082,2023-02-07 09:38:29,392,PayPal
3903,2618,2022-09-29 09:48:00,876,Credit Card
3904,2497,2022-12-25 19:58:38,279,Bank Transfer
3905,314,2023-01-13 18:17:55,937,Credit Card
3906,3389,2023-07-16 19:14:44,655,Credit Card
3907,4962,2023-04-12 01:27:37,527,Bank Transfer
3908,4913,2023-08-18 03:06:25,46,Bank Transfer
3909,192,2022-10-16 16:25:34,807,Credit Card
3910,2867,2022-11-28 09:25:04,90,Credit Card
3911,2732,2022-12-09 06:08:55,465,Credit Card
3912,3219,2023-04-26 14:09:07,149,Bank Transfer
3913,2416,2022-12-06 01:25:44,315,Credit Card
3914,561,2023-01-23 07:43:33,273,PayPal
3915,2531,2023-08-10 11:13:38,306,Credit Card
3916,3752,2022-11-29 09:23:46,499,PayPal
3917,4068,2023-07-02 07:28:05,754,PayPal
3918,1986,2023-02-01 06:46:22,330,Bank Transfer
3919,3305,2023-04-23 19:57:47,433,Credit Card
3920,4897,2023-08-02 09:10:50,280,Bank Transfer
3921,3668,2023-09-13 17:18:05,770,PayPal
3922,2974,2023-04-15 23:58:48,860,Credit Card
3923,2266,2023-09-24 21:44:51,150,Credit Card
3924,2918,2023-07-04 05:50:49,829,PayPal
3925,879,2023-05-10 16:37:08,153,Bank Transfer
3926,2310,2023-09-11 19:38:12,203,PayPal
3927,3910,2023-07-16 15:12:48,196,Credit Card
3928,691,2023-09-09 07:59:23,297,Credit Card
3929,4252,2023-08-22 12:19:35,472,Credit Card
3930,3328,2022-12-31 11:27:12,614,Bank Transfer
3931,1226,2023-03-23 09:03:12,538,PayPal
3932,3977,2022-11-07 07:43:58,844,Bank Transfer
3933,244,2023-08-14 07:36:03,776,Credit Card
3934,1555,2023-05-28 06:32:41,776,Credit Card
3935,4804,2023-02-26 16:38:06,407,Credit Card
3936,4466,2023-03-24 04:47:25,118,Credit Card
3937,1922,2023-06-13 15:16:44,20,PayPal
3938,4897,2023-05-07 01:50:22,710,PayPal
3939,1740,2023-05-02 07:18:01,606,Credit Card
3940,2113,2023-08-31 10:04:52,805,Credit Card
3941,4331,2023-09-27 10:59:37,572,PayPal
3942,378,2023-06-14 03:42:48,844,Credit Card
3943,3610,2023-02-11 06:55:52,584,PayPal
3944,2668,2023-01-30 20:55:06,149,Bank Transfer
3945,4232,2023-07-27 11:51:51,699,PayPal
3946,510,2022-10-22 21:29:07,408,Bank Transfer
3947,2753,2023-05-05 11:29:36,168,Credit Card
3948,2207,2023-08-30 19:38:41,805,PayPal
3949,452,2023-02-15 19:41:14,65,Bank Transfer
3950,418,2023-01-02 03:26:29,212,Bank Transfer
3951,1433,2022-10-30 02:32:59,352,Bank Transfer
3952,1039,2023-07-02 19:36:07,812,Credit Card
3953,4598,2022-12-18 17:50:47,817,Credit Card
3954,2649,2023-03-07 22:41:19,829,Bank Transfer
3955,1001,2023-08-02 02:06:31,203,Credit Card
3956,619,2023-05-11 17:48:03,402,Credit Card
3957,1162,2023-05-21 17:09:04,56,Bank Transfer
3958,1365,2023-03-29 15:12:52,613,Bank Transfer
3959,4275,2023-01-07 11:44:02,601,Bank Transfer
3960,2415,2023-08-01 02:07:56,571,Bank Transfer
3961,2803,2023-06-20 10:06:08,567,PayPal
3962,4602,2023-07-27 17:47:08,662,Bank Transfer
3963,781,2022-11-16 13:41:03,273,PayPal
3964,2408,2022-11-14 11:35:18,183,Credit Card
3965,3917,2023-04-22 07:45:55,102,Credit Card
3966,4986,2023-03-19 10:07:17,508,Bank Transfer
3967,2087,2022-12-11 15:55:59,32,Credit Card
3968,748,2022-11-26 07:09:09,671,PayPal
3969,1329,2023-09-13 01:45:34,534,Bank Transfer
3970,3533,2023-01-13 23:22:43,928,PayPal
3971,1569,2022-12-03 23:36:09,488,PayPal
3972,1576,2023-08-12 06:43:32,206,PayPal
3973,3358,2023-04-13 18:45:22,716,Credit Card
3974,3003,2023-02-02 10:07:17,691,Credit Card
3975,4492,2023-06-23 13:36:08,288,Bank Transfer
3976,3337,2023-07-25 21:07:09,231,Credit Card
3977,2018,2023-06-07 20:02:41,147,Bank Transfer
3978,3911,2022-12-06 20:39:22,321,Credit Card
3979,4392,2022-10-17 18:34:35,319,PayPal
3980,1978,2023-09-13 12:03:03,846,PayPal
3981,1837,2022-11-19 03:21:04,808,Credit Card
3982,667,2023-09-04 13:05:20,315,Bank Transfer
3983,2631,2023-05-17 01:30:51,484,Bank Transfer
3984,1831,2022-12-19 13:58:50,800,PayPal
3985,1440,2023-04-27 20:11:38,336,Credit Card
3986,3011,2023-05-09 07:52:33,775,Bank Transfer
3987,2076,2022-10-26 11:31:06,912,Credit Card
3988,1464,2022-12-17 16:43:54,27,Credit Card
3989,3247,2023-04-15 02:09:59,35,Bank Transfer
3990,4228,2023-08-16 12:46:26,889,Credit Card
3991,1297,2022-10-14 13:54:43,683,PayPal
3992,3452,2023-05-22 15:21:45,548,PayPal
3993,4050,2023-02-10 02:32:55,142,Bank Transfer
3994,4526,2023-05-07 06:19:15,50,PayPal
3995,4778,2023-04-06 18:42:37,1000,Credit Card
3996,4112,2023-02-12 03:32:52,804,PayPal
3997,750,2023-09-26 02:01:13,932,Credit Card
3998,2409,2023-04-16 04:30:22,979,Bank Transfer
3999,3561,2023-04-09 01:09:31,653,Bank Transfer
4000,4048,2023-03-28 22:20:56,179,Bank Transfer
4001,4136,2022-11-01 16:51:52,749,PayPal
4002,1482,2023-03-28 17:09:41,995,Bank Transfer
4003,1653,2023-07-19 09:06:18,36,PayPal
4004,2647,2022-12-07 01:01:41,652,Credit Card
4005,3141,2023-02-13 10:11:20,213,Bank Transfer
4006,2730,2022-12-20 22:47:37,822,PayPal
4007,4497,2023-08-23 14:52:21,208,Credit Card
4008,326,2023-08-03 14:05:51,696,PayPal
4009,2537,2022-11-06 18:16:21,669,Credit Card
4010,3457,2023-08-01 08:36:43,282,Credit Card
4011,2237,2023-09-03 17:59:33,320,Bank Transfer
4012,1528,2023-08-04 21:49:48,364,Bank Transfer
4013,1698,2023-07-24 20:10:24,620,Credit Card
4014,2396,2023-06-20 01:13:44,919,Credit Card
4015,3471,2022-12-28 23:41:02,828,Bank Transfer
4016,968,2022-12-24 05:39:51,557,PayPal
4017,1122,2022-11-05 22:52:18,423,Bank Transfer
4018,2532,2023-06-23 12:09:59,864,Bank Transfer
4019,365,2023-01-07 20:09:29,945,Bank Transfer
4020,3548,2022-10-30 00:06:06,251,Bank Transfer
4021,4217,2022-10-17 08:15:43,218,Credit Card
4022,2753,2023-01-05 08:28:15,574,Bank Transfer
4023,3172,2023-01-20 04:55:53,189,Bank Transfer
4024,3290,2022-11-17 02:33:44,343,Credit Card
4025,13,2023-06-27 19:12:11,803,PayPal
4026,1783,2022-12-12 14:20:35,836,Credit Card
4027,2244,2023-01-03 17:05:15,890,PayPal
4028,2596,2023-04-16 05:20:30,997,Credit Card
4029,239,2023-06-07 20:27:19,482,Credit Card
4030,4614,2022-11-04 02:40:04,549,Bank Transfer
4031,381,2023-06-10 17:12:55,776,Credit Card
4032,4459,2023-04-29 16:31:21,328,Credit Card
4033,2746,2023-05-28 06:44:50,970,Credit Card
4034,111,2022-10-19 08:49:55,122,PayPal
4035,1366,2023-08-28 11:48:35,741,Bank Transfer
4036,2535,2023-09-01 08:20:27,226,Bank Transfer
4037,334,2023-03-16 18:13:09,193,PayPal
4038,4047,2023-08-29 15:17:11,531,Credit Card
4039,3612,2023-02-09 04:09:36,97,Credit Card
4040,1152,2023-08-04 14:33:28,941,Bank Transfer
4041,3966,2022-09-27 17:29:27,582,PayPal
4042,31,2023-09-24 20:41:17,516,Credit Card
4043,227,2023-04-25 13:23:10,759,PayPal
4044,449,2023-01-23 10:20:56,605,PayPal
4045,4813,2023-07-06 06:41:53,340,Credit Card
4046,1261,2023-07-02 00:58:00,30,PayPal
4047,4312,2023-05-14 00:03:18,480,Bank Transfer
4048,2452,2023-08-18 06:31:17,302,Bank Transfer
4049,2348,2023-08-20 10:22:01,378,PayPal
4050,3849,2023-07-15 14:13:41,534,Credit Card
4051,1896,2023-08-03 07:51:37,101,Credit Card
4052,4527,2022-11-07 22:08:08,199,Bank Transfer
4053,215,2023-02-26 07:10:06,48,PayPal
4054,1067,2023-06-14 20:41:18,38,Bank Transfer
4055,4660,2023-08-07 23:37:49,204,Credit Card
4056,45,2023-08-21 01:04:21,724,Bank Transfer
4057,1524,2023-06-04 17:20:46,179,PayPal
4058,735,2023-05-22 19:00:13,40,PayPal
4059,2573,2023-02-13 18:39:30,52,Credit Card
4060,567,2023-01-31 07:53:34,40,Bank Transfer
4061,581,2023-08-09 22:57:38,614,Bank Transfer
4062,3367,2022-11-03 16:46:47,629,PayPal
4063,4016,2023-03-10 05:40:42,16,PayPal
4064,4835,2022-11-27 19:49:47,310,PayPal
4065,4908,2023-05-15 20:33:15,796,Credit Card
4066,210,2023-04-22 09:15:35,307,Bank Transfer
4067,2149,2023-06-25 07:28:42,124,Bank Transfer
4068,3088,2023-06-15 19:46:41,419,PayPal
4069,3874,2022-11-25 03:09:06,375,Credit Card
4070,2322,2023-04-27 15:01:03,967,Bank Transfer
4071,4732,2022-11-20 21:57:47,626,PayPal
4072,3877,2022-11-02 09:26:27,697,Bank Transfer
4073,4111,2023-05-15 06:12:02,129,Bank Transfer
4074,3349,2022-11-15 18:55:18,223,Bank Transfer
4075,3468,2023-02-09 02:22:46,164,Credit Card
4076,4946,2023-02-01 01:24:27,883,PayPal
4077,196,2023-05-26 02:00:36,376,PayPal
4078,4041,2022-10-02 10:26:48,590,Bank Transfer
4079,3871,2023-07-04 17:20:23,394,Credit Card
4080,2485,2023-06-25 00:48:38,854,PayPal
4081,726,2023-08-16 15:33:05,479,PayPal
4082,3031,2023-02-24 05:09:58,33,PayPal
4083,1708,2023-03-04 05:43:54,760,Bank Transfer
4084,4176,2023-09-08 06:52:07,315,PayPal
4085,4145,2022-11-29 03:32:20,515,Bank Transfer
4086,2204,2023-04-05 17:58:31,969,Credit Card
4087,739,2023-09-05 04:07:29,315,PayPal
4088,1846,2023-03-08 12:06:41,193,Bank Transfer
4089,4983,2023-02-23 17:48:42,155,PayPal
4090,3602,2022-10-27 08:12:53,236,Bank Transfer
4091,3667,2023-03-20 01:35:58,163,Credit Card
4092,1950,2023-03-18 20:12:58,662,Bank Transfer
4093,3964,2022-10-25 08:45:09,581,Credit Card
4094,2440,2023-05-05 09:03:56,437,Credit Card
4095,2621,2022-11-19 14:19:41,809,Credit Card
4096,3555,2022-10-04 04:38:34,596,Credit Card
4097,105,2022-10-30 14:02:57,978,PayPal
4098,2020,2023-04-28 22:46:25,344,Credit Card
4099,1642,2022-12-16 05:32:13,237,Bank Transfer
4100,579,2022-11-21 17:08:45,999,Bank Transfer
4101,3216,2023-06-24 06:07:10,507,Bank Transfer
4102,1409,2023-03-31 23:44:06,397,Credit Card
4103,361,2023-02-02 13:38:51,334,Credit Card
4104,1515,2023-02-09 23:27:17,440,Credit Card
4105,2395,2022-10-13 10:16:34,874,Credit Card
4106,3503,2023-05-26 03:37:41,930,Bank Transfer
4107,4041,2023-07-14 07:29:35,53,Credit Card
4108,4699,2023-07-27 21:53:56,274,Credit Card
4109,2703,2022-11-30 01:47:17,264,PayPal
4110,536,2022-12-15 19:29:09,943,Credit Card
4111,4625,2023-05-24 08:28:20,782,Bank Transfer
4112,3389,2023-03-12 10:14:32,123,PayPal
4113,4323,2023-04-23 05:06:55,859,Bank Transfer
4114,963,2022-09-30 01:58:54,923,Bank Transfer
4115,4511,2022-12-07 08:13:43,737,Bank Transfer
4116,3518,2022-10-26 19:29:54,69,Bank Transfer
4117,667,2022-11-10 23:04:13,243,Bank Transfer
4118,3143,2023-06-25 05:33:40,644,Credit Card
4119,1679,2023-06-29 17:24:51,246,Bank Transfer
4120,3823,2023-08-27 04:39:52,686,Bank Transfer
4121,1308,2023-03-21 01:05:53,813,Credit Card
4122,234,2023-04-27 12:57:23,353,PayPal
4123,4218,2022-11-26 08:31:59,424,Credit Card
4124,4635,2023-08-03 09:00:30,952,Bank Transfer
4125,37,2022-11-07 15:44:03,357,PayPal
4126,32,2023-06-20 06:55:50,936,PayPal
4127,4968,2023-04-06 16:32:08,851,Bank Transfer
4128,3321,2022-11-01 23:15:51,732,PayPal
4129,930,2023-03-31 00:18:44,920,Credit Card
4130,4523,2023-08-13 05:42:35,791,Bank Transfer
4131,2860,2022-12-29 16:35:40,71,Credit Card
4132,2775,2023-09-12 14:15:15,588,Bank Transfer
4133,2143,2023-03-24 06:13:11,465,PayPal
4134,3921,2023-01-24 22:46:43,262,Bank Transfer
4135,3104,2023-07-22 01:22:40,343,Bank Transfer
4136,1609,2023-02-04 17:05:39,395,Credit Card
4137,4261,2023-07-09 08:32:19,726,Bank Transfer
4138,3997,2023-01-01 03:38:54,736,Bank Transfer
4139,471,2023-08-14 14:03:56,647,Bank Transfer
4140,4611,2023-06-14 21:18:29,876,PayPal
4141,4144,2023-01-25 02:46:28,709,PayPal
4142,4521,2023-08-05 00:55:51,848,PayPal
4143,3660,2023-03-06 13:36:46,370,Bank Transfer
4144,3762,2023-06-17 08:30:02,567,PayPal
4145,4238,2023-07-20 10:42:26,253,Credit Card
4146,4662,2023-05-01 14:25:35,883,Credit Card
4147,2362,2023-07-12 18:24:26,215,Bank Transfer
4148,3109,2023-07-03 10:35:19,861,PayPal
4149,1429,2022-10-16 16:08:22,856,PayPal
4150,2655,2023-03-09 19:47:57,592,Credit Card
4151,1321,2023-08-18 12:25:43,837,Credit Card
4152,3438,2023-04-07 09:48:30,640,Bank Transfer
4153,2986,2023-06-08 16:43:02,101,Credit Card
4154,3615,2023-05-06 08:07:00,455,Credit Card
4155,848,2023-09-06 08:05:52,662,Bank Transfer
4156,2114,2022-11-21 20:16:30,78,PayPal
4157,1414,2022-10-23 09:11:11,256,Bank Transfer
4158,4383,2023-09-21 09:41:14,908,PayPal
4159,3281,2023-02-25 14:23:28,764,Credit Card
4160,704,2023-01-14 22:49:21,353,Credit Card
4161,3055,2023-02-01 05:47:53,710,PayPal
4162,3211,2023-05-20 04:43:20,999,PayPal
4163,171,2023-04-16 02:54:42,860,Bank Transfer
4164,4326,2022-10-16 04:10:25,924,Bank Transfer
4165,3662,2022-10-22 21:04:06,485,Bank Transfer
4166,192,2023-01-17 00:05:23,301,PayPal
4167,3305,2023-07-11 07:20:21,709,Bank Transfer
4168,4895,2022-10-20 03:13:05,965,Bank Transfer
4169,3368,2023-05-11 17:17:59,438,PayPal
4170,3049,2023-08-17 18:34:54,886,Bank Transfer
4171,4213,2023-07-28 11:43:43,948,PayPal
4172,411,2023-08-01 15:55:37,878,PayPal
4173,4068,2023-06-16 00:48:09,855,Credit Card
4174,1870,2022-12-22 21:30:21,577,PayPal
4175,1974,2023-02-18 20:43:41,887,Bank Transfer
4176,4761,2023-03-17 03:57:24,655,PayPal
4177,2711,2023-06-14 05:50:32,160,Credit Card
4178,734,2022-10-17 20:37:56,913,Bank Transfer
4179,4892,2023-03-08 08:10:10,683,Bank Transfer
4180,4603,2023-03-18 14:27:53,56,Credit Card
4181,2780,2023-02-17 16:46:04,407,Bank Transfer
4182,3811,2023-06-16 06:33:36,66,Credit Card
4183,1611,2022-10-01 08:38:04,839,Credit Card
4184,2410,2022-12-12 08:46:33,135,Credit Card
4185,2669,2023-05-15 17:17:30,184,Credit Card
4186,1990,2022-10-01 15:52:03,553,Bank Transfer
4187,4873,2022-12-16 04:41:00,582,Credit Card
4188,1620,2022-12-10 16:03:42,63,Bank Transfer
4189,235,2023-08-07 13:48:30,445,Credit Card
4190,4682,2023-05-27 18:57:13,318,Credit Card
4191,1232,2023-08-28 23:40:33,906,Credit Card
4192,3877,2023-08-18 18:52:23,855,Credit Card
4193,462,2023-05-05 07:24:29,140,Bank Transfer
4194,2171,2022-10-22 10:53:03,87,PayPal
4195,4859,2023-02-20 21:39:29,611,Credit Card
4196,4709,2023-04-15 10:13:58,946,Credit Card
4197,272,2023-05-17 05:59:56,69,Bank Transfer
4198,2561,2023-03-18 09:00:13,290,Credit Card
4199,2677,2022-10-20 10:28:40,559,PayPal
4200,2033,2022-10-28 22:10:25,216,Credit Card
4201,3221,2023-05-23 03:18:07,610,PayPal
4202,3377,2023-04-26 23:08:28,801,Bank Transfer
4203,2286,2023-09-15 02:02:52,382,Credit Card
4204,1642,2023-06-18 03:27:45,158,PayPal
4205,4776,2023-03-28 03:43:56,807,PayPal
4206,3273,2023-05-24 19:14:28,654,Credit Card
4207,2685,2023-07-31 16:33:33,628,PayPal
4208,2815,2023-07-30 20:54:45,520,Credit Card
4209,3674,2023-08-09 21:05:00,663,PayPal
4210,14,2023-05-31 18:35:07,798,Bank Transfer
4211,366,2022-10-21 16:10:35,199,PayPal
4212,4156,2023-08-11 13:25:12,222,PayPal
4213,1784,2023-04-08 13:17:50,945,Credit Card
4214,4036,2023-01-04 23:55:22,406,Credit Card
4215,1603,2022-10-16 22:46:34,342,Credit Card
4216,3354,2023-04-24 06:53:03,789,Credit Card
4217,2225,2022-11-12 09:54:44,874,Bank Transfer
4218,3557,2022-10-21 23:15:12,975,Bank Transfer
4219,1837,2023-09-11 14:22:47,71,Bank Transfer
4220,892,2023-03-18 17:33:01,912,Bank Transfer
4221,4749,2023-08-04 05:04:24,61,Credit Card
4222,2047,2023-09-25 06:42:48,702,PayPal
4223,4426,2022-11-27 12:15:18,682,Bank Transfer
4224,3919,2023-01-14 14:53:42,162,Bank Transfer
4225,78,2023-08-02 20:05:21,317,PayPal
4226,3067,2022-09-28 18:52:54,87,Bank Transfer
4227,3368,2023-04-16 00:05:35,376,Bank Transfer
4228,1502,2023-04-29 07:50:52,73,Credit Card
4229,3675,2023-07-04 20:06:59,382,Credit Card
4230,4782,2022-12-20 10:19:09,545,Credit Card
4231,2678,2022-10-22 12:35:04,601,Credit Card
4232,4465,2023-06-16 03:44:27,597,Bank Transfer
4233,4955,2023-05-05 01:46:00,553,Bank Transfer
4234,556,2023-01-28 08:16:13,20,Bank Transfer
4235,2123,2023-06-07 02:32:12,624,Credit Card
4236,2672,2022-12-16 23:05:21,422,Credit Card
4237,4098,2023-02-18 11:26:43,528,PayPal
4238,3588,2023-01-03 12:36:24,581,Credit Card
4239,125,2023-03-22 22:48:27,675,Credit Card
4240,307,2023-02-22 22:54:54,781,Bank Transfer
4241,3599,2023-05-30 06:29:37,318,Credit Card
4242,124,2023-02-12 15:41:01,370,Credit Card
4243,4187,2023-04-02 20:49:12,843,Bank Transfer
4244,1054,2023-03-31 11:40:44,414,Credit Card
4245,4323,2023-03-29 15:28:45,800,Credit Card
4246,250,2023-04-18 05:26:24,60,Bank Transfer
4247,534,2023-08-13 22:56:21,39,Bank Transfer
4248,2868,2023-06-19 23:46:27,44,PayPal
4249,3412,2022-10-02 14:06:19,229,PayPal
4250,1299,2022-11-30 09:29:56,553,Bank Transfer
4251,2580,2022-12-11 08:07:32,576,PayPal
4252,1038,2022-12-14 17:00:25,303,PayPal
4253,1693,2023-07-17 18:14:21,905,Bank Transfer
4254,4112,2023-07-30 16:47:51,547,Bank Transfer
4255,2375,2023-02-26 11:59:14,881,Bank Transfer
4256,1624,2023-03-15 13:01:46,999,Bank Transfer
4257,3778,2023-06-18 18:50:41,177,Credit Card
4258,2299,2022-11-23 20:27:39,554,Credit Card
4259,2490,2023-05-27 14:23:43,255,Credit Card
4260,1037,2023-04-13 06:59:23,737,Credit Card
4261,764,2022-10-27 00:37:42,965,Credit Card
4262,1132,2023-02-24 01:30:25,893,PayPal
4263,1976,2023-08-13 22:36:07,832,Credit Card
4264,1120,2023-05-18 12:46:59,784,PayPal
4265,688,2023-04-12 03:34:06,798,Credit Card
4266,160,2022-12-14 05:15:46,940,Bank Transfer
4267,4977,2023-08-08 11:47:53,711,Bank Transfer
4268,4525,2023-02-17 18:45:56,699,Bank Transfer
